Index,File,Are equals,Size in ntsc_1.0,Size in ntsc_1.1,Size proportion,Size difference,Bytes different,Words different,Opcodes difference,Same opcode but different arguments
317,ovl_En_Ms reloc,True,112,112,1.0,0,0,0,,
318,ovl_En_Hs text,False,2576,2576,1.0,0,32,26,0,26
318,ovl_En_Hs data,False,96,96,1.0,0,8,4,,
318,ovl_En_Hs rodata,False,32,32,1.0,0,10,5,,
318,ovl_En_Hs reloc,True,236,236,1.0,0,0,0,,
319,ovl_Bg_Ingate text,False,800,800,1.0,0,3,3,0,3
319,ovl_Bg_Ingate data,False,32,32,1.0,0,8,4,,
319,ovl_Bg_Ingate reloc,True,52,52,1.0,0,0,0,,
320,ovl_En_Kanban text,False,9152,9152,1.0,0,33,20,0,20
320,ovl_En_Kanban data,False,2928,2928,1.0,0,10,5,,
320,ovl_En_Kanban rodata,False,128,128,1.0,0,12,6,,
320,ovl_En_Kanban reloc,True,384,384,1.0,0,0,0,,
321,ovl_En_Heishi3 text,False,2288,2288,1.0,0,20,12,0,12
321,ovl_En_Heishi3 data,False,80,80,1.0,0,8,4,,
321,ovl_En_Heishi3 reloc,True,120,120,1.0,0,0,0,,
322,ovl_En_Syateki_Niw text,False,7424,7424,1.0,0,39,23,0,23
322,ovl_En_Syateki_Niw data,False,160,160,1.0,0,8,4,,
322,ovl_En_Syateki_Niw rodata,False,192,192,1.0,0,26,13,,
322,ovl_En_Syateki_Niw reloc,True,528,528,1.0,0,0,0,,
323,ovl_En_Attack_Niw text,False,4192,4192,1.0,0,519,167,110,57
323,ovl_En_Attack_Niw data,False,64,64,1.0,0,8,4,,
323,ovl_En_Attack_Niw rodata,False,112,112,1.0,0,12,6,,
323,ovl_En_Attack_Niw reloc,False,304,304,1.0,0,4,4,,
324,ovl_Bg_Spot01_Idosoko text,False,416,416,1.0,0,3,2,0,2
324,ovl_Bg_Spot01_Idosoko data,False,48,48,1.0,0,8,4,,
324,ovl_Bg_Spot01_Idosoko reloc,True,36,36,1.0,0,0,0,,
325,ovl_En_Sa text,False,7408,7408,1.0,0,108,59,0,59
325,ovl_En_Sa data,False,592,592,1.0,0,8,4,,
325,ovl_En_Sa rodata,False,112,112,1.0,0,46,23,,
325,ovl_En_Sa reloc,True,672,672,1.0,0,0,0,,
326,ovl_En_Wonder_Talk text,False,1488,1488,1.0,0,17,11,0,11
326,ovl_En_Wonder_Talk data,False,32,32,1.0,0,6,3,,
326,ovl_En_Wonder_Talk rodata,False,32,32,1.0,0,10,5,,
326,ovl_En_Wonder_Talk reloc,True,104,104,1.0,0,0,0,,
327,ovl_Bg_Gjyo_Bridge text,False,1120,1120,1.0,0,11,6,0,6
327,ovl_Bg_Gjyo_Bridge data,False,48,48,1.0,0,8,4,,
327,ovl_Bg_Gjyo_Bridge rodata,True,16,16,1.0,0,0,0,,
327,ovl_Bg_Gjyo_Bridge reloc,True,72,72,1.0,0,0,0,,
328,ovl_En_Ds text,False,2832,2832,1.0,0,41,26,0,26
328,ovl_En_Ds data,False,48,48,1.0,0,8,4,,
328,ovl_En_Ds reloc,True,196,196,1.0,0,0,0,,
329,ovl_En_Mk text,False,3360,3360,1.0,0,27,17,0,17
329,ovl_En_Mk data,False,96,96,1.0,0,8,4,,
329,ovl_En_Mk rodata,True,16,16,1.0,0,0,0,,
329,ovl_En_Mk reloc,True,224,224,1.0,0,0,0,,
330,ovl_En_Bom_Bowl_Man text,False,4864,4864,1.0,0,60,40,0,40
330,ovl_En_Bom_Bowl_Man data,False,208,208,1.0,0,8,4,,
330,ovl_En_Bom_Bowl_Man rodata,False,32,32,1.0,0,10,5,,
330,ovl_En_Bom_Bowl_Man reloc,True,308,308,1.0,0,0,0,,
331,ovl_En_Bom_Bowl_Pit text,False,2192,2192,1.0,0,30,22,0,22
331,ovl_En_Bom_Bowl_Pit data,False,64,64,1.0,0,6,3,,
331,ovl_En_Bom_Bowl_Pit rodata,True,16,16,1.0,0,0,0,,
331,ovl_En_Bom_Bowl_Pit reloc,True,116,116,1.0,0,0,0,,
332,ovl_En_Owl text,False,13824,13824,1.0,0,266,176,0,176
332,ovl_En_Owl data,False,128,128,1.0,0,8,4,,
332,ovl_En_Owl rodata,False,112,112,1.0,0,36,18,,
332,ovl_En_Owl reloc,True,1168,1168,1.0,0,0,0,,
333,ovl_En_Ishi text,False,5456,5456,1.0,0,76,49,0,49
333,ovl_En_Ishi data,False,31232,31232,1.0,0,20,10,,
333,ovl_En_Ishi rodata,True,48,48,1.0,0,0,0,,
333,ovl_En_Ishi reloc,True,432,432,1.0,0,0,0,,
334,ovl_Obj_Hana text,False,512,512,1.0,0,6,3,0,3
334,ovl_Obj_Hana data,False,160,160,1.0,0,8,4,,
334,ovl_Obj_Hana reloc,True,80,80,1.0,0,0,0,,
335,ovl_Obj_Lightswitch text,False,4752,4752,1.0,0,38,27,0,27
335,ovl_Obj_Lightswitch data,False,144,144,1.0,0,10,5,,
335,ovl_Obj_Lightswitch rodata,True,16,16,1.0,0,0,0,,
335,ovl_Obj_Lightswitch reloc,True,220,220,1.0,0,0,0,,
336,ovl_Obj_Mure2 text,False,2192,2192,1.0,0,23,14,0,14
336,ovl_Obj_Mure2 data,False,160,160,1.0,0,10,5,,
336,ovl_Obj_Mure2 reloc,True,204,204,1.0,0,0,0,,
337,ovl_En_Go text,False,13552,13552,1.0,0,214,140,0,140
337,ovl_En_Go data,False,288,288,1.0,0,8,4,,
337,ovl_En_Go rodata,False,1584,1584,1.0,0,750,375,,
337,ovl_En_Go reloc,True,2524,2524,1.0,0,0,0,,
338,ovl_En_Fu text,False,3040,3040,1.0,0,28,18,0,18
338,ovl_En_Fu data,False,112,112,1.0,0,8,4,,
338,ovl_En_Fu bss,True,16,16,1.0,0,0,0,,
338,ovl_En_Fu reloc,True,204,204,1.0,0,0,0,,
339,ovl_En_Changer text,False,2064,2064,1.0,0,16,8,0,8
339,ovl_En_Changer data,False,256,256,1.0,0,6,3,,
339,ovl_En_Changer rodata,True,16,16,1.0,0,0,0,,
339,ovl_En_Changer reloc,True,156,156,1.0,0,0,0,,
340,ovl_Bg_Jya_Megami text,False,3616,3616,1.0,0,51,31,0,31
340,ovl_Bg_Jya_Megami data,False,592,592,1.0,0,10,5,,
340,ovl_Bg_Jya_Megami rodata,True,48,48,1.0,0,0,0,,
340,ovl_Bg_Jya_Megami reloc,True,296,296,1.0,0,0,0,,
341,ovl_Bg_Jya_Lift text,False,1136,1136,1.0,0,16,9,0,9
341,ovl_Bg_Jya_Lift data,False,64,64,1.0,0,8,4,,
341,ovl_Bg_Jya_Lift rodata,True,16,16,1.0,0,0,0,,
341,ovl_Bg_Jya_Lift reloc,True,116,116,1.0,0,0,0,,
342,ovl_Bg_Jya_Bigmirror text,False,1776,1776,1.0,0,15,9,0,9
342,ovl_Bg_Jya_Bigmirror data,False,144,144,1.0,0,8,4,,
342,ovl_Bg_Jya_Bigmirror rodata,True,16,16,1.0,0,0,0,,
342,ovl_Bg_Jya_Bigmirror reloc,True,140,140,1.0,0,0,0,,
343,ovl_Bg_Jya_Bombchuiwa text,False,2544,2544,1.0,0,30,22,0,22
343,ovl_Bg_Jya_Bombchuiwa data,False,128,128,1.0,0,10,5,,
343,ovl_Bg_Jya_Bombchuiwa rodata,True,16,16,1.0,0,0,0,,
343,ovl_Bg_Jya_Bombchuiwa reloc,True,148,148,1.0,0,0,0,,
344,ovl_Bg_Jya_Amishutter text,False,752,752,1.0,0,9,6,0,6
344,ovl_Bg_Jya_Amishutter data,False,48,48,1.0,0,8,4,,
344,ovl_Bg_Jya_Amishutter reloc,True,80,80,1.0,0,0,0,,
345,ovl_Bg_Jya_Bombiwa text,False,1248,1248,1.0,0,11,10,0,10
345,ovl_Bg_Jya_Bombiwa data,False,112,112,1.0,0,10,5,,
345,ovl_Bg_Jya_Bombiwa rodata,True,16,16,1.0,0,0,0,,
345,ovl_Bg_Jya_Bombiwa reloc,True,64,64,1.0,0,0,0,,
346,ovl_Bg_Spot18_Basket text,False,3632,3632,1.0,0,50,29,0,29
346,ovl_Bg_Spot18_Basket data,False,160,160,1.0,0,10,5,,
346,ovl_Bg_Spot18_Basket rodata,True,16,16,1.0,0,0,0,,
346,ovl_Bg_Spot18_Basket reloc,True,248,248,1.0,0,0,0,,
347,ovl_En_Ganon_Organ text,False,768,768,1.0,0,10,5,0,5
347,ovl_En_Ganon_Organ data,False,27568,27568,1.0,0,134,67,,
347,ovl_En_Ganon_Organ reloc,True,300,300,1.0,0,0,0,,
348,ovl_En_Siofuki text,False,3168,3168,1.0,0,39,28,0,28
348,ovl_En_Siofuki data,False,48,48,1.0,0,8,4,,
348,ovl_En_Siofuki rodata,True,32,32,1.0,0,0,0,,
348,ovl_En_Siofuki reloc,True,232,232,1.0,0,0,0,,
349,ovl_En_Stream text,False,1248,1248,1.0,0,13,9,0,9
349,ovl_En_Stream data,False,48,48,1.0,0,8,4,,
349,ovl_En_Stream rodata,True,16,16,1.0,0,0,0,,
349,ovl_En_Stream reloc,True,84,84,1.0,0,0,0,,
350,ovl_En_Mm text,False,4864,4864,1.0,0,57,40,0,40
350,ovl_En_Mm data,False,320,320,1.0,0,8,4,,
350,ovl_En_Mm rodata,False,80,80,1.0,0,14,7,,
350,ovl_En_Mm reloc,True,368,368,1.0,0,0,0,,
351,ovl_En_Ko text,False,13008,13008,1.0,0,216,147,0,147
351,ovl_En_Ko data,False,1696,1696,1.0,0,12,6,,
351,ovl_En_Ko rodata,False,544,544,1.0,0,258,129,,
351,ovl_En_Ko reloc,True,1424,1424,1.0,0,0,0,,
352,ovl_En_Kz text,False,4784,4784,1.0,0,53,37,0,37
352,ovl_En_Kz data,False,208,208,1.0,0,8,4,,
352,ovl_En_Kz rodata,False,64,64,1.0,0,20,10,,
352,ovl_En_Kz reloc,True,300,300,1.0,0,0,0,,
353,ovl_En_Weather_Tag text,False,3360,3360,1.0,0,86,49,0,49
353,ovl_En_Weather_Tag data,False,32,32,1.0,0,6,3,,
353,ovl_En_Weather_Tag rodata,False,32,32,1.0,0,16,8,,
353,ovl_En_Weather_Tag reloc,True,364,364,1.0,0,0,0,,
354,ovl_Bg_Sst_Floor text,False,1232,1232,1.0,0,1,1,0,1
354,ovl_Bg_Sst_Floor data,False,48,48,1.0,0,8,4,,
354,ovl_Bg_Sst_Floor rodata,True,16,16,1.0,0,0,0,,
354,ovl_Bg_Sst_Floor reloc,True,56,56,1.0,0,0,0,,
355,ovl_En_Ani text,False,2976,2976,1.0,0,55,33,0,33
355,ovl_En_Ani data,False,112,112,1.0,0,8,4,,
355,ovl_En_Ani rodata,False,32,32,1.0,0,10,5,,
355,ovl_En_Ani reloc,True,292,292,1.0,0,0,0,,
356,ovl_En_Ex_Item text,False,3632,3632,1.0,0,31,19,0,19
356,ovl_En_Ex_Item data,False,48,48,1.0,0,8,4,,
356,ovl_En_Ex_Item rodata,False,256,256,1.0,0,120,60,,
356,ovl_En_Ex_Item reloc,True,492,492,1.0,0,0,0,,
357,ovl_Bg_Jya_Ironobj text,False,3008,3008,1.0,0,45,35,0,35
357,ovl_Bg_Jya_Ironobj data,False,224,224,1.0,0,12,6,,
357,ovl_Bg_Jya_Ironobj rodata,True,32,32,1.0,0,0,0,,
357,ovl_Bg_Jya_Ironobj reloc,True,208,208,1.0,0,0,0,,
358,ovl_En_Js text,False,2240,2240,1.0,0,32,19,0,19
358,ovl_En_Js data,False,96,96,1.0,0,8,4,,
358,ovl_En_Js reloc,True,152,152,1.0,0,0,0,,
359,ovl_En_Jsjutan text,False,4752,4752,1.0,0,40,21,0,21
359,ovl_En_Jsjutan data,False,14784,14784,1.0,0,20,10,,
359,ovl_En_Jsjutan rodata,True,48,48,1.0,0,0,0,,
359,ovl_En_Jsjutan bss,True,320,320,1.0,0,0,0,,
360,ovl_En_Cs text,False,4064,4064,1.0,0,47,34,0,34
360,ovl_En_Cs data,False,224,224,1.0,0,8,4,,
360,ovl_En_Cs rodata,False,48,48,1.0,0,14,7,,
360,ovl_En_Cs reloc,True,284,284,1.0,0,0,0,,
361,ovl_En_Md text,False,8336,8336,1.0,0,115,68,0,68
361,ovl_En_Md data,False,448,448,1.0,0,8,4,,
361,ovl_En_Md rodata,False,208,208,1.0,0,90,45,,
361,ovl_En_Md reloc,True,816,816,1.0,0,0,0,,
362,ovl_En_Hy text,False,10368,10368,1.0,0,105,61,0,61
362,ovl_En_Hy data,False,2416,2416,1.0,0,20,10,,
362,ovl_En_Hy rodata,False,640,640,1.0,0,306,153,,
362,ovl_En_Hy reloc,True,1208,1208,1.0,0,0,0,,
363,ovl_En_Ganon_Mant text,False,3952,3952,1.0,0,18,13,0,13
363,ovl_En_Ganon_Mant data,False,12672,12672,1.0,0,20,10,,
363,ovl_En_Ganon_Mant rodata,True,48,48,1.0,0,0,0,,
363,ovl_En_Ganon_Mant reloc,True,224,224,1.0,0,0,0,,
364,ovl_En_Okarina_Effect text,False,848,848,1.0,0,15,10,0,10
364,ovl_En_Okarina_Effect data,False,32,32,1.0,0,6,3,,
364,ovl_En_Okarina_Effect reloc,True,36,36,1.0,0,0,0,,
365,ovl_En_Mag text,False,11568,11568,1.0,0,105,69,0,69
365,ovl_En_Mag data,False,176,176,1.0,0,8,4,,
365,ovl_En_Mag rodata,True,16,16,1.0,0,0,0,,
365,ovl_En_Mag bss,True,288,288,1.0,0,0,0,,
366,ovl_Door_Gerudo text,False,1344,1344,1.0,0,13,7,0,7
366,ovl_Door_Gerudo data,False,48,48,1.0,0,8,4,,
366,ovl_Door_Gerudo rodata,True,16,16,1.0,0,0,0,,
366,ovl_Door_Gerudo reloc,True,80,80,1.0,0,0,0,,
367,ovl_Elf_Msg2 text,False,928,928,1.0,0,22,12,0,12
367,ovl_Elf_Msg2 data,False,48,48,1.0,0,6,3,,
367,ovl_Elf_Msg2 rodata,True,32,32,1.0,0,0,0,,
367,ovl_Elf_Msg2 reloc,True,96,96,1.0,0,0,0,,
368,ovl_Demo_Gt text,False,19600,19600,1.0,0,297,199,0,199
368,ovl_Demo_Gt data,False,448,448,1.0,0,64,32,,
368,ovl_Demo_Gt rodata,False,336,336,1.0,0,50,25,,
368,ovl_Demo_Gt reloc,True,1604,1604,1.0,0,0,0,,
369,ovl_En_Po_Field text,False,13520,13520,1.0,0,129,73,0,73
369,ovl_En_Po_Field data,False,256,256,1.0,0,8,4,,
369,ovl_En_Po_Field rodata,True,112,112,1.0,0,0,0,,
369,ovl_En_Po_Field bss,True,144,144,1.0,0,0,0,,
369,ovl_En_Po_Field reloc,True,764,764,1.0,0,0,0,,
370,ovl_Efc_Erupc text,False,2592,2592,1.0,0,8,6,0,6
370,ovl_Efc_Erupc data,False,64,64,1.0,0,8,4,,
370,ovl_Efc_Erupc rodata,True,16,16,1.0,0,0,0,,
370,ovl_Efc_Erupc reloc,True,76,76,1.0,0,0,0,,
371,ovl_Bg_Zg text,False,944,944,1.0,0,13,7,0,7
371,ovl_Bg_Zg data,False,48,48,1.0,0,14,7,,
371,ovl_Bg_Zg rodata,True,16,16,1.0,0,0,0,,
371,ovl_Bg_Zg reloc,True,96,96,1.0,0,0,0,,
372,ovl_En_Heishi4 text,False,3472,3472,1.0,0,13,8,0,8
372,ovl_En_Heishi4 data,False,96,96,1.0,0,8,4,,
372,ovl_En_Heishi4 reloc,True,248,248,1.0,0,0,0,,
373,ovl_En_Zl3 text,False,28880,28880,1.0,0,796,553,0,553
373,ovl_En_Zl3 data,False,400,400,1.0,0,98,49,,
373,ovl_En_Zl3 rodata,False,224,224,1.0,0,48,24,,
373,ovl_En_Zl3 reloc,True,2800,2800,1.0,0,0,0,,
374,ovl_Boss_Ganon2 text,False,39552,39552,1.0,0,394,250,0,250
374,ovl_Boss_Ganon2 data,False,27008,27008,1.0,0,72,36,,
374,ovl_Boss_Ganon2 rodata,False,768,768,1.0,0,178,89,,
374,ovl_Boss_Ganon2 bss,True,3056,3056,1.0,0,0,0,,
375,ovl_En_Kakasi text,False,3072,3072,1.0,0,27,20,0,20
375,ovl_En_Kakasi data,False,80,80,1.0,0,8,4,,
375,ovl_En_Kakasi rodata,False,32,32,1.0,0,10,5,,
375,ovl_En_Kakasi reloc,True,176,176,1.0,0,0,0,,
376,ovl_En_Takara_Man text,False,2048,2048,1.0,0,25,18,0,18
376,ovl_En_Takara_Man data,False,48,48,1.0,0,8,4,,
376,ovl_En_Takara_Man reloc,True,120,120,1.0,0,0,0,,
377,ovl_Obj_Makeoshihiki text,False,896,896,1.0,0,2,1,0,1
377,ovl_Obj_Makeoshihiki data,False,160,160,1.0,0,4,2,,
377,ovl_Obj_Makeoshihiki rodata,True,16,16,1.0,0,0,0,,
377,ovl_Obj_Makeoshihiki reloc,True,64,64,1.0,0,0,0,,
378,ovl_Oceff_Spot text,False,1888,1888,1.0,0,20,12,0,12
378,ovl_Oceff_Spot data,False,1792,1792,1.0,0,12,6,,
378,ovl_Oceff_Spot rodata,True,32,32,1.0,0,0,0,,
378,ovl_Oceff_Spot reloc,True,140,140,1.0,0,0,0,,
379,ovl_End_Title text,False,1744,1744,1.0,0,6,3,0,3
379,ovl_End_Title data,False,14800,14800,1.0,0,16,8,,
379,ovl_End_Title rodata,True,16,16,1.0,0,0,0,,
379,ovl_End_Title reloc,True,96,96,1.0,0,0,0,,
380,ovl_En_Torch text,False,144,144,1.0,0,2,1,0,2
380,ovl_En_Torch data,False,48,48,1.0,0,2,1,,
380,ovl_En_Torch reloc,True,12,12,1.0,0,0,0,,
381,ovl_Demo_Ec text,False,11936,11936,1.0,0,464,295,0,295
381,ovl_Demo_Ec data,False,736,736,1.0,0,188,92,,
381,ovl_Demo_Ec reloc,True,1724,1724,1.0,0,0,0,,
382,ovl_Shot_Sun text,False,1520,1520,1.0,0,9,5,0,5
382,ovl_Shot_Sun data,False,80,80,1.0,0,6,3,,
382,ovl_Shot_Sun rodata,True,16,16,1.0,0,0,0,,
382,ovl_Shot_Sun reloc,True,84,84,1.0,0,0,0,,
383,ovl_En_Dy_Extra text,False,1200,1200,1.0,0,6,3,0,3
383,ovl_En_Dy_Extra data,False,80,80,1.0,0,8,4,,
383,ovl_En_Dy_Extra rodata,True,16,16,1.0,0,0,0,,
383,ovl_En_Dy_Extra reloc,True,88,88,1.0,0,0,0,,
384,ovl_En_Wonder_Talk2 text,False,1536,1536,1.0,0,12,9,0,9
384,ovl_En_Wonder_Talk2 data,False,48,48,1.0,0,6,3,,
384,ovl_En_Wonder_Talk2 reloc,True,76,76,1.0,0,0,0,,
385,ovl_En_Ge2 text,False,5904,5904,1.0,0,70,51,0,51
385,ovl_En_Ge2 data,False,224,224,1.0,0,26,13,,
385,ovl_En_Ge2 reloc,True,408,408,1.0,0,0,0,,
386,ovl_Obj_Roomtimer text,False,496,496,1.0,0,10,6,0,6
386,ovl_Obj_Roomtimer data,False,32,32,1.0,0,6,3,,
386,ovl_Obj_Roomtimer reloc,True,28,28,1.0,0,0,0,,
387,ovl_En_Ssh text,False,8528,8528,1.0,0,101,75,0,75
387,ovl_En_Ssh data,False,528,528,1.0,0,24,12,,
387,ovl_En_Ssh rodata,True,32,32,1.0,0,0,0,,
387,ovl_En_Ssh reloc,True,600,600,1.0,0,0,0,,
388,ovl_En_Sth text,False,3648,3648,1.0,0,84,45,0,45
388,ovl_En_Sth data,False,12464,12464,1.0,0,66,33,,
388,ovl_En_Sth reloc,True,420,420,1.0,0,0,0,,
389,ovl_Oceff_Wipe text,False,1232,1232,1.0,0,6,3,0,3
389,ovl_Oceff_Wipe data,False,2048,2048,1.0,0,14,7,,
389,ovl_Oceff_Wipe rodata,True,16,16,1.0,0,0,0,,
389,ovl_Oceff_Wipe reloc,True,76,76,1.0,0,0,0,,
390,ovl_Effect_Ss_Dust text,False,1856,1856,1.0,0,13,9,0,9
390,ovl_Effect_Ss_Dust data,False,48,48,1.0,0,6,3,,
390,ovl_Effect_Ss_Dust rodata,True,48,48,1.0,0,0,0,,
390,ovl_Effect_Ss_Dust reloc,True,108,108,1.0,0,0,0,,
391,ovl_Effect_Ss_KiraKira text,False,1472,1472,1.0,0,14,8,0,8
391,ovl_Effect_Ss_KiraKira data,False,16,16,1.0,0,2,1,,
391,ovl_Effect_Ss_KiraKira rodata,True,32,32,1.0,0,0,0,,
391,ovl_Effect_Ss_KiraKira reloc,True,100,100,1.0,0,0,0,,
392,ovl_Effect_Ss_Bomb text,False,912,912,1.0,0,10,6,0,6
392,ovl_Effect_Ss_Bomb data,False,32,32,1.0,0,2,1,,
392,ovl_Effect_Ss_Bomb rodata,True,16,16,1.0,0,0,0,,
392,ovl_Effect_Ss_Bomb reloc,True,60,60,1.0,0,0,0,,
393,ovl_Effect_Ss_Bomb2 text,False,2128,2128,1.0,0,6,3,0,3
393,ovl_Effect_Ss_Bomb2 data,False,80,80,1.0,0,6,3,,
393,ovl_Effect_Ss_Bomb2 rodata,True,32,32,1.0,0,0,0,,
393,ovl_Effect_Ss_Bomb2 reloc,True,84,84,1.0,0,0,0,,
394,ovl_Effect_Ss_Blast text,False,816,816,1.0,0,3,2,0,2
394,ovl_Effect_Ss_Blast data,False,16,16,1.0,0,2,1,,
394,ovl_Effect_Ss_Blast rodata,True,16,16,1.0,0,0,0,,
394,ovl_Effect_Ss_Blast reloc,True,28,28,1.0,0,0,0,,
395,ovl_Effect_Ss_G_Spk text,False,1328,1328,1.0,0,6,4,0,4
395,ovl_Effect_Ss_G_Spk data,False,32,32,1.0,0,2,1,,
395,ovl_Effect_Ss_G_Spk rodata,True,16,16,1.0,0,0,0,,
395,ovl_Effect_Ss_G_Spk reloc,True,44,44,1.0,0,0,0,,
396,ovl_Effect_Ss_D_Fire text,False,1152,1152,1.0,0,8,4,0,4
396,ovl_Effect_Ss_D_Fire data,False,32,32,1.0,0,2,1,,
396,ovl_Effect_Ss_D_Fire rodata,True,16,16,1.0,0,0,0,,
396,ovl_Effect_Ss_D_Fire reloc,True,36,36,1.0,0,0,0,,
397,ovl_Effect_Ss_Bubble text,False,1056,1056,1.0,0,13,11,0,11
397,ovl_Effect_Ss_Bubble data,False,16,16,1.0,0,2,1,,
397,ovl_Effect_Ss_Bubble rodata,True,16,16,1.0,0,0,0,,
397,ovl_Effect_Ss_Bubble reloc,True,36,36,1.0,0,0,0,,
398,ovl_Effect_Ss_G_Ripple text,False,1264,1264,1.0,0,5,3,0,3
398,ovl_Effect_Ss_G_Ripple data,False,32,32,1.0,0,2,1,,
398,ovl_Effect_Ss_G_Ripple rodata,True,16,16,1.0,0,0,0,,
398,ovl_Effect_Ss_G_Ripple reloc,True,40,40,1.0,0,0,0,,
399,ovl_Effect_Ss_G_Splash text,False,1024,1024,1.0,0,12,6,0,6
399,ovl_Effect_Ss_G_Splash data,False,64,64,1.0,0,2,1,,
399,ovl_Effect_Ss_G_Splash rodata,True,16,16,1.0,0,0,0,,
399,ovl_Effect_Ss_G_Splash reloc,True,60,60,1.0,0,0,0,,
400,ovl_Effect_Ss_G_Magma text,False,480,480,1.0,0,7,4,0,4
400,ovl_Effect_Ss_G_Magma data,False,64,64,1.0,0,2,1,,
400,ovl_Effect_Ss_G_Magma reloc,True,36,36,1.0,0,0,0,,
401,ovl_Effect_Ss_G_Fire text,False,528,528,1.0,0,4,2,0,2
401,ovl_Effect_Ss_G_Fire data,False,64,64,1.0,0,2,1,,
401,ovl_Effect_Ss_G_Fire reloc,True,36,36,1.0,0,0,0,,
402,ovl_Effect_Ss_Lightning text,False,1552,1552,1.0,0,13,9,0,9
402,ovl_Effect_Ss_Lightning data,False,48,48,1.0,0,2,1,,
402,ovl_Effect_Ss_Lightning rodata,True,32,32,1.0,0,0,0,,
402,ovl_Effect_Ss_Lightning reloc,True,76,76,1.0,0,0,0,,
403,ovl_Effect_Ss_Dt_Bubble text,False,1296,1296,1.0,0,6,5,0,5
403,ovl_Effect_Ss_Dt_Bubble data,False,32,32,1.0,0,2,1,,
403,ovl_Effect_Ss_Dt_Bubble rodata,True,16,16,1.0,0,0,0,,
403,ovl_Effect_Ss_Dt_Bubble reloc,True,44,44,1.0,0,0,0,,
404,ovl_Effect_Ss_Hahen text,False,1440,1440,1.0,0,8,5,0,5
404,ovl_Effect_Ss_Hahen data,False,16,16,1.0,0,2,1,,
404,ovl_Effect_Ss_Hahen rodata,True,32,32,1.0,0,0,0,,
404,ovl_Effect_Ss_Hahen reloc,True,84,84,1.0,0,0,0,,
405,ovl_Effect_Ss_Stick text,False,800,800,1.0,0,6,3,0,3
405,ovl_Effect_Ss_Stick data,False,32,32,1.0,0,2,1,,
405,ovl_Effect_Ss_Stick rodata,True,16,16,1.0,0,0,0,,
405,ovl_Effect_Ss_Stick reloc,True,52,52,1.0,0,0,0,,
406,ovl_Effect_Ss_Sibuki text,False,1568,1568,1.0,0,13,9,0,9
406,ovl_Effect_Ss_Sibuki data,False,16,16,1.0,0,2,1,,
406,ovl_Effect_Ss_Sibuki rodata,True,48,48,1.0,0,0,0,,
406,ovl_Effect_Ss_Sibuki reloc,True,76,76,1.0,0,0,0,,
407,ovl_Effect_Ss_Sibuki2 text,False,704,704,1.0,0,4,2,0,2
407,ovl_Effect_Ss_Sibuki2 data,False,48,48,1.0,0,2,1,,
407,ovl_Effect_Ss_Sibuki2 reloc,True,28,28,1.0,0,0,0,,
408,ovl_Effect_Ss_G_Magma2 text,False,1152,1152,1.0,0,6,3,0,3
408,ovl_Effect_Ss_G_Magma2 data,False,80,80,1.0,0,2,1,,
408,ovl_Effect_Ss_G_Magma2 reloc,True,36,36,1.0,0,0,0,,
409,ovl_Effect_Ss_Stone1 text,False,720,720,1.0,0,4,2,0,2
409,ovl_Effect_Ss_Stone1 data,False,112,112,1.0,0,2,1,,
409,ovl_Effect_Ss_Stone1 rodata,True,16,16,1.0,0,0,0,,
409,ovl_Effect_Ss_Stone1 reloc,True,36,36,1.0,0,0,0,,
410,ovl_Effect_Ss_HitMark text,False,1088,1088,1.0,0,4,2,0,2
410,ovl_Effect_Ss_HitMark data,False,192,192,1.0,0,2,1,,
410,ovl_Effect_Ss_HitMark reloc,True,44,44,1.0,0,0,0,,
411,ovl_Effect_Ss_Fhg_Flash text,False,2480,2480,1.0,0,11,7,0,7
411,ovl_Effect_Ss_Fhg_Flash data,False,1280,1280,1.0,0,6,3,,
411,ovl_Effect_Ss_Fhg_Flash rodata,True,32,32,1.0,0,0,0,,
411,ovl_Effect_Ss_Fhg_Flash reloc,True,140,140,1.0,0,0,0,,
412,ovl_Effect_Ss_K_Fire text,False,976,976,1.0,0,2,1,0,1
412,ovl_Effect_Ss_K_Fire data,False,16,16,1.0,0,2,1,,
412,ovl_Effect_Ss_K_Fire rodata,True,16,16,1.0,0,0,0,,
412,ovl_Effect_Ss_K_Fire reloc,True,36,36,1.0,0,0,0,,
413,ovl_Effect_Ss_Solder_Srch_Ball text,True,368,368,1.0,0,0,0,0,0
413,ovl_Effect_Ss_Solder_Srch_Ball data,False,16,16,1.0,0,2,1,,
413,ovl_Effect_Ss_Solder_Srch_Ball reloc,True,12,12,1.0,0,0,0,,
414,ovl_Effect_Ss_Kakera text,False,3680,3680,1.0,0,42,29,0,29
414,ovl_Effect_Ss_Kakera data,False,160,160,1.0,0,22,11,,
414,ovl_Effect_Ss_Kakera rodata,True,64,64,1.0,0,0,0,,
414,ovl_Effect_Ss_Kakera reloc,True,300,300,1.0,0,0,0,,
415,ovl_Effect_Ss_Ice_Piece text,False,976,976,1.0,0,2,1,0,1
415,ovl_Effect_Ss_Ice_Piece data,False,16,16,1.0,0,2,1,,
415,ovl_Effect_Ss_Ice_Piece rodata,True,16,16,1.0,0,0,0,,
415,ovl_Effect_Ss_Ice_Piece reloc,True,52,52,1.0,0,0,0,,
416,ovl_Effect_Ss_En_Ice text,False,1904,2064,1.084,160,290,87,71,16
