Index,File,Are equals,Size in baserom,Size in other_baserom,Size proportion,Size difference,Bytes different
1393,zoora_room_0,False,32464,156128,0.208,-123664,30448
1394,drag_scene,False,30576,1008,30.333,29568,827
1395,drag_room_0,False,30800,179808,0.171,-149008,25723
1396,alley_shop_scene,False,30512,1456,20.956,29056,1255
1397,alley_shop_room_0,False,37072,158768,0.233,-121696,34611
1398,night_shop_scene,False,35600,1648,21.602,33952,1446
1399,night_shop_room_0,False,39840,166240,0.24,-126400,34421
1400,impa_scene,False,42912,3344,12.833,39568,2795
1401,impa_room_0,False,27616,159648,0.173,-132032,25407
1402,labo_scene,False,22816,3824,5.967,18992,3313
1403,labo_room_0,False,31776,182000,0.175,-150224,29764
1404,tent_scene,False,24192,1664,14.538,22528,1207
1405,tent_room_0,False,36080,210592,0.171,-174512,29779
1406,nakaniwa_scene,False,4048,14880,0.272,-10832,3627
1407,nakaniwa_room_0,False,32320,97984,0.33,-65664,30545
1408,ddan_boss_scene,False,15808,10336,1.529,5472,9882
1409,ddan_boss_room_0,False,46848,20016,2.341,26832,17296
1410,ddan_boss_room_1,False,6832,15840,0.431,-9008,5856
1411,ydan_boss_scene,False,231760,5952,38.938,225808,5846
1412,ydan_boss_room_0,False,5136,28656,0.179,-23520,4451
1413,ydan_boss_room_1,False,200544,26608,7.537,173936,25686
1414,HAKAdan_bs_scene,False,74112,10112,7.329,64000,9180
1415,HAKAdan_bs_room_0,False,52912,10720,4.936,42192,9583
1416,HAKAdan_bs_room_1,False,2112,24400,0.087,-22288,1696
1417,MIZUsin_bs_scene,False,173440,6752,25.687,166688,5175
1418,MIZUsin_bs_room_0,False,57968,17520,3.309,40448,16912
1419,MIZUsin_bs_room_1,False,29376,45808,0.641,-16432,27923
1420,ganon_scene,False,26400,67504,0.391,-41104,25328
1421,ganon_room_0,False,33968,32464,1.046,1504,28803
1422,ganon_room_1,False,36064,30576,1.179,5488,26840
1423,ganon_room_2,False,17536,30800,0.569,-13264,15817
1424,ganon_room_3,False,17488,30512,0.573,-13024,16299
1425,ganon_room_4,False,31408,37072,0.847,-5664,27950
1426,ganon_room_5,False,5344,35600,0.15,-30256,4794
1427,ganon_room_6,False,338672,39840,8.501,298832,31832
1428,ganon_room_7,False,75488,42912,1.759,32576,40546
1429,ganon_room_8,False,26464,27616,0.958,-1152,22481
1430,ganon_room_9,False,5376,22816,0.236,-17440,4662
1431,ganon_boss_scene,False,338704,31776,10.659,306928,29789
1432,ganon_boss_room_0,False,5264,24192,0.218,-18928,4408
1433,jyasinboss_scene,False,338672,36080,9.387,302592,31197
1434,jyasinboss_room_0,False,137152,4048,33.881,133104,3801
1435,jyasinboss_room_1,False,37312,32320,1.154,4992,30151
1436,jyasinboss_room_2,False,117168,15808,7.412,101360,14493
1437,jyasinboss_room_3,False,30688,46848,0.655,-16160,28579
1438,kokiri_home4_scene,False,39312,6832,5.754,32480,5860
1439,kokiri_home4_room_0,False,31888,231760,0.138,-199872,31637
1440,kokiri_home5_scene,False,30016,5136,5.844,24880,4233
1441,kokiri_home5_room_0,False,64496,200544,0.322,-136048,54235
1442,ganon_final_scene,False,31888,74112,0.43,-42224,30673
1443,ganon_final_room_0,False,36976,52912,0.699,-15936,34761
1444,kakariko3_scene,False,47248,2112,22.371,45136,1659
1445,kakariko3_room_0,False,27504,173440,0.159,-145936,24189
1448,hakasitarelay_scene,False,26960,57968,0.465,-31008,25263
1449,hakasitarelay_room_0,False,45936,29376,1.564,16560,27773
1450,hakasitarelay_room_1,False,32064,26400,1.215,5664,23972
1451,hakasitarelay_room_2,False,41376,33968,1.218,7408,31447
1452,hakasitarelay_room_3,False,32064,36064,0.889,-4000,29254
1453,hakasitarelay_room_4,False,11808,17536,0.673,-5728,10703
1454,hakasitarelay_room_5,False,34464,17488,1.971,16976,15803
1455,hakasitarelay_room_6,False,50800,31408,1.617,19392,28615
1456,shrine_scene,False,32064,5344,6.0,26720,4799
1457,shrine_room_0,False,53392,338672,0.158,-285280,50833
1458,turibori_scene,False,26640,75488,0.353,-48848,25031
1459,turibori_room_0,False,55584,26464,2.1,29120,23421
1460,shrine_n_scene,False,19776,5376,3.679,14400,4729
1461,shrine_n_room_0,False,29360,338704,0.087,-309344,25867
1462,shrine_r_scene,False,15952,5264,3.03,10688,4713
1463,shrine_r_room_0,False,45840,338672,0.135,-292832,39323
1464,hakaana2_scene,False,14624,53392,0.274,-38768,13651
1465,hakaana2_room_0,False,20032,26640,0.752,-6608,16245
1466,gerudoway_scene,False,50528,55584,0.909,-5056,44126
1467,gerudoway_room_0,False,87536,19776,4.426,67760,17573
1468,gerudoway_room_1,False,45776,29360,1.559,16416,27342
1469,gerudoway_room_2,False,12688,15952,0.795,-3264,10712
1470,gerudoway_room_3,False,7264,45840,0.158,-38576,6025
1471,gerudoway_room_4,False,9296,14624,0.636,-5328,8492
1472,gerudoway_room_5,False,10592,20032,0.529,-9440,9960
1473,hairal_niwa_n_scene,False,11904,37104,0.321,-25200,11158
1474,hairal_niwa_n_room_0,False,37104,13856,2.678,23248,12859
1475,bowling_scene,False,13856,60192,0.23,-46336,12877
1476,bowling_room_0,False,60192,25056,2.402,35136,23014
1477,hakaana_ouke_scene,False,25056,19168,1.307,5888,16846
1478,hakaana_ouke_room_0,False,19168,43008,0.446,-23840,17110
1479,hakaana_ouke_room_1,False,43008,18432,2.333,24576,15882
1480,hakaana_ouke_room_2,False,18432,24848,0.742,-6416,16340
1481,hylia_labo_scene,False,24848,69776,0.356,-44928,23427
1482,hylia_labo_room_0,False,69776,30160,2.314,39616,28643
1483,souko_scene,False,30160,27664,1.09,2496,24855
1484,souko_room_0,False,27664,38208,0.724,-10544,25076
1485,souko_room_1,False,38208,42032,0.909,-3824,32334
1486,souko_room_2,False,42032,33152,1.268,8880,29310
1487,miharigoya_scene,False,33152,50512,0.656,-17360,32208
1488,miharigoya_room_0,False,50512,15792,3.199,34720,14551
1489,mahouya_scene,False,15792,43552,0.363,-27760,15009
1490,mahouya_room_0,False,43552,27280,1.596,16272,26697
1491,takaraya_scene,False,27280,29104,0.937,-1824,23911
1492,takaraya_room_0,False,29104,40384,0.721,-11280,26316
1493,takaraya_room_1,False,40384,8192,4.93,32192,6692
1494,takaraya_room_2,False,8192,8240,0.994,-48,5130
1495,takaraya_room_3,False,8240,10272,0.802,-2032,5077
1496,takaraya_room_4,False,10272,12320,0.834,-2048,7504
1497,takaraya_room_5,False,12320,12288,1.003,32,9646
1498,takaraya_room_6,False,12288,11008,1.116,1280,9684
1499,ganon_sonogo_scene,False,11008,32528,0.338,-21520,10008
1500,ganon_sonogo_room_0,False,32528,32384,1.004,144,29125
1501,ganon_sonogo_room_1,False,32384,31664,1.023,720,26117
1502,ganon_sonogo_room_2,False,31664,36000,0.88,-4336,26159
1503,ganon_sonogo_room_3,False,36000,22080,1.63,13920,17838
1504,ganon_sonogo_room_4,False,22080,36080,0.612,-14000,17460
1505,ganon_demo_scene,False,36080,36976,0.976,-896,34967
1506,ganon_demo_room_0,False,36976,16720,2.211,20256,15875
1509,face_shop_scene,False,16720,880,19.0,15840,673
1510,face_shop_room_0,False,880,190016,0.005,-189136,597
1511,kinsuta_scene,False,190016,5648,33.643,184368,4247
1512,kinsuta_room_0,False,5648,57504,0.098,-51856,4673
1513,ganontikasonogo_scene,False,57504,19200,2.995,38304,17768
1514,ganontikasonogo_room_0,False,19200,97152,0.198,-77952,17974
1515,ganontikasonogo_room_1,False,97152,40736,2.385,56416,35916
1518,bump_texture_static,False,40736,1024,39.781,39712,857
1519,anime_model_1_static,False,1024,16,64.0,1008,0
1531,softsprite_matrix_static,False,16,64,0.25,-48,2
